"","date","o3Kens","wsKens","air_tempKens","o3Marl","wsMarl","air_tempMarl"
"53",2015-02-22,40.8897666666667,4.69166666666667,3.05,8.89749583333333,4.69166666666667,3.05
"54",2015-02-23,51.0897316325359,5.2,4.95,12.4530308333333,5.2,4.95
"55",2015-02-24,42.4886218989367,5.30416666666667,5.12916666666667,13.5056229166667,5.30416666666667,5.12916666666667
"56",2015-02-25,26.0247349624335,1.9125,4.825,9.0030968973934,1.9125,4.825
"57",2015-02-26,30.5098675,4.075,7.77083333333333,16.3830298140601,4.075,7.77083333333333
"58",2015-02-27,27.6924658333333,2.85833333333333,2.77083333333333,8.65912041666667,2.85833333333333,2.77083333333333
"59",2015-02-28,55.32115875,5.1625,7.075,16.7167608333333,5.1625,7.075
"60",2015-03-01,65.3575391666667,3.40427191927292,10.1635658914729,19.6139895833333,3.40451263537906,10.1647095199893
"61",2015-03-02,53.7442370833333,4.57916666666667,3.40416666666667,15.5962583333333,4.57916666666667,3.40416666666667
"62",2015-03-03,51.52989625,4.26666666666667,4.5,12.69140625,4.26666666666667,4.5
"63",2015-03-04,37.4737316666667,4.04166666666667,3.94166666666667,17.3681354166667,4.04166666666667,3.94166666666667
"64",2015-03-05,35.1603353791002,2.91666666666667,4.00416666666667,7.08127208333333,2.91666666666667,4.00416666666667
